Pure,Equlibration pH,Elution Conductivity,Sample Volume,serotype,from,resin,Elution pH,Wash pH,Elution Conductivity,Wash Conductivity,Sample Flowrate Elution (CV/h),System Flowrate Elution (CV/h)
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,7.160848256989945,5.551414344675377,25.346735593139122,28.789459724315243,9.81524512416703,5.41326148712055
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,6.6581052850272755,8.183242675414178,40.13462912912985,39.6301179839027,11.247358313196703,6.042476470754995
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,8.270317625083717,5.649194054799773,31.82485027766912,19.416074910965314,2.6478767845592017,5.868498415900163
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,6.018000433988172,6.809781061556961,33.25751377705362,23.8474692942288,3.8730590834146508,7.145699693638939
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,13.259297441752372,8.865781164648652,23.735791606495436,41.50898238651121,11.78840309741781,8.5370284451228
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,5.850097733869389,6.1069245672805135,27.79059235917996,25.41269249015307,6.327190312724359,7.483055387266127
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,3.1244570231306046,6.140408879945124,45.48623462740096,24.912928901073514,3.70001988470034,5.390482429266838
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.292798318942001,7.853709958493137,20.233351024360573,34.132119493451775,4.9969882347982795,7.439239766728982
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,6.614732841393587,8.821934273932134,30.74645367031554,46.05589714685943,8.852989210069538,5.9709130354094615
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,2.926371500575981,8.889576456497675,23.471505262106763,33.652732869498465,5.062637254733468,5.460369527376944
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.736308190728593,6.651717376849331,24.759846367207366,38.80005417979696,7.479214255987318,6.686593029647688
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,13.261674908043208,6.080593208603729,22.160033560089865,23.114227432888157,10.830016121742391,8.174562188643108
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,6.65991797649391,6.556709191017703,33.060841828212496,45.40328010713276,2.647971179160214,5.95544783211316
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,11.89438112729452,6.8745871227147575,49.15869649380886,28.82278629548961,8.46936151628709,7.526665581358019
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,3.405967716304978,7.73915877911783,22.030003541457344,39.24444849606898,14.170995083579669,8.857695042274328
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,13.594727223350137,6.08515202661124,27.99664455942002,25.013295742097316,6.64263424944246,5.912118528904394
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,5.735607890642312,5.1921590338736054,24.5263658065833,29.25061028774106,2.431604176056161,5.370422211140143
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,11.314051528699334,8.604178584901417,41.61176857912896,19.70335608445113,3.0886892927228207,8.365790201655898
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,4.0791701671839675,7.468562162534732,47.96950069625639,22.370483660626483,11.40739775298905,5.413548726574557
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,4.78984551842733,5.865223189574629,42.94913893919018,26.85915842716321,3.8730361538946405,6.7459964864785125
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,8.337027886105954,8.060615206748455,25.999252925921255,39.84006702328428,13.213722392679463,5.3566988522462555
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,6.74627268015285,8.217422933723004,28.393941010334874,33.97250520598776,2.36097960318479,6.4170892841037475
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.857054854891986,7.953214026479952,32.37558485314873,42.79509577311457,10.470419900438936,5.728837798873181
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,2.0285498842705483,8.36871917816004,29.290528251168915,46.29617343726278,4.1920659451238365,6.4799056902173575
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,3.314265980196496,5.584369910247407,27.84403326821859,47.53292605053126,9.189695403688308,6.129818291525863
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,10.775522095538934,7.271505482307953,41.833442864599185,28.405994629390193,12.71079312810392,5.288926442838099
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,4.561866573529146,8.367859424803655,23.615860577034603,21.798135494303914,4.792807526072014,7.179800552846779
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,2.185714172758858,5.0326982277911085,45.37392000461831,28.340954982304012,12.762866139061707,5.545016953128694
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,12.46991690849303,5.58740658768671,22.692140027441223,37.16716335930489,3.7661016533161895,7.838814023836694
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.3597101436738617,7.663434629363817,33.01066873623992,23.997555289376173,13.489982680881091,5.5810649346778245
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,10.192778418618104,6.419780557089032,22.032452495492507,32.68156134983303,7.888770008538958,7.484230613268144
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,5.978658856303956,6.247817202414811,49.424140849016,28.923666880300402,5.876737060505271,7.220056629912504
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.381282711803569,7.783039519243845,43.37500951647257,45.201330260826424,2.9186617279413385,5.8822239211561484
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,7.791617307576992,6.194502949552742,27.081885877212876,19.16200662337808,12.469160815265461,6.660575405642255
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,7.359150772270118,7.004069007689962,23.79746779792699,39.74241407332867,8.571787844876614,5.575101561479401
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,9.654862512939783,5.5634072691362455,39.85731670045216,34.489451774694295,13.498096255721947,6.497265856304819
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,9.064259985748375,8.027874714083744,28.81792063783547,32.37967445218405,12.875485973446757,8.162638356672751
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,8.728613957668056,7.643881507713571,41.1376816178732,41.601156474990766,1.6601363096801267,7.968345138955238
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.7378702863043773,5.736963081558714,20.564055920732745,44.959460177127305,9.985463269027878,5.733077137248754
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,8.916933939236205,8.009770986264163,45.92923441945549,40.738589090105606,4.474634259847386,6.3087368231099
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,2.9536991170605327,6.96998959004704,26.067277148548563,38.46847230130848,12.057178405382722,5.697728676982276
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,2.9095093436276604,7.936460769509485,37.53513407166935,31.638730089407296,3.585428678362219,8.490071035083776
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.813465538406387,8.345751548011027,49.224917387489015,37.032765499426816,12.65575200672651,5.246666061538214
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,10.225235854975514,6.23891999964412,30.777275191857658,19.371024605917984,13.774239852231503,5.564825849919196
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,9.168322150661604,5.475123906896552,32.556677087474306,22.89217446098884,7.749305942783781,8.355054499153738
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,14.24809065341443,8.546448733752865,49.42828873279262,34.85317832427727,7.3445193861281055,5.703386699573617
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,2.172578807081397,5.3566760518936185,27.19514701448977,49.59657605109796,1.2660843864517637,5.247803761225013
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,8.55020307494752,5.597422268172062,39.70315817225173,26.648272105170278,8.565987072353407,6.979055203041094
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,14.670983661374908,6.466326326294745,40.28127767557825,24.875786961133024,10.0802997206339,6.4625712343537955
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,10.334688940422435,7.5753886693673405,40.85574240425528,29.43878353222019,2.0477649517878636,6.723513864679579
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,1.6797039054548697,7.815912562013695,42.86461732798517,43.55871574986695,13.871327324839918,5.154965068502137
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,11.537258157406994,5.9770555090486965,32.237408753666884,28.659735291675958,4.103450603258868,7.435349204092972
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,6.714583052658904,7.179706890041102,32.446556636669285,23.710725236086812,4.911485013385944,5.694166003617553
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,13.903466050442672,5.20328300749498,33.79909407814698,41.97703268570683,11.173449672067006,6.001269816535182
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,9.495025694687236,7.876571311970005,20.48977289297282,35.32273587979033,11.606060756658456,5.837192850872033
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,3.1728350687286393,5.9942579323032374,22.716856435997155,29.268577018741254,9.980957428894893,7.390340860977203
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.5335291879477673,6.823456233556717,34.418057574354286,21.542548931413442,6.909401079120314,7.081267376293645
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,2.23863360100761,7.425516244027243,28.440886112990857,23.289118962181547,12.665597102351487,8.664810559547798
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,4.183109516338484,8.596360336452078,27.48487685540206,40.890141044297316,3.2738194976810675,7.8197631577575475
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,1.440847133548224,6.944888225901398,22.318317306545946,41.594777744523,12.486052218384117,6.60775088498515
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,14.58789532002566,5.770991200375711,23.622236122280533,19.98179745890035,12.377015989463422,5.91154957792682
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,6.521226216246286,5.588157447721512,29.33880492426839,35.626361032500796,4.685317166753322,6.328923967288217
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,13.587318495419593,7.533936901890735,25.995879810331882,41.0912382693449,8.711444335442636,6.732041279369073
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.1846096380758568,8.618807522896743,48.97418356727255,26.764761510124256,14.641093923729386,5.227736858016828
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,12.471829286586743,5.694800442467011,19.871380744319406,48.34768466885404,6.601965190974394,6.40378782989985
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,7.046335845069007,6.828192193739069,31.009229694311323,23.791798934730572,11.427829202259398,5.129834556135485
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,10.809688534495734,6.016321862773726,39.8403040847615,45.844820982352836,4.390670973560548,6.679963669054706
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,1.502797285380534,7.203593904801136,41.08581079851511,24.691321998149963,13.61637543305981,8.779578278600074
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,1.5983204462719676,7.252503224808745,39.19440432504858,27.132078712912076,4.5161024715602025,7.173048867098345
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.271550392837259,7.170706826603867,23.845569596488367,36.176117233989444,5.7968654671366195,7.326056537546849
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,13.132146588225208,7.2762157720685465,36.1402765974479,37.320342361009665,6.648432068573351,6.958178078603638
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,13.682661444210282,7.964166883369401,31.020510424936447,44.71328997691543,6.76018086557478,7.185904364514086
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,10.607146055373622,5.959899824478984,23.30243692787385,44.26218044158659,6.542293363433052,7.750782365460189
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,10.538348504421482,5.654316926764608,31.41129649677398,47.70208248770304,6.15369552540015,6.260677704825925
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,3.6530781617917842,7.538747143579179,41.40011684995121,35.130361496508655,8.98511510740096,7.687931159836024
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,14.459902271407156,6.844740467114896,33.25661319709434,27.00250647025834,3.80265004016705,6.304968574729719
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,2.377155127561,7.667568199729859,47.68520096989327,30.76359309280418,13.39049616776638,7.985350695608806
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.5005125692041914,5.637961273704395,27.967650813440464,26.582641992008902,3.8867091744807984,6.808077426834364
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,12.219659538076812,5.614047951854772,25.455578290555085,37.223876071462364,6.747231038205744,7.177205532294726
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.6903795056775324,5.876447560884442,48.509507962446264,49.51080447772475,4.245928609909925,6.2045600930563936
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,8.249406499244357,6.648736891432625,34.70574095582812,35.75513350674929,12.435399843313743,5.4939582644514715
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,13.77304048543562,5.963704414770456,39.198672753872685,34.49825731037541,4.152527135906987,7.685947516259768
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,4.111826476654049,6.992896383936486,49.49090866941417,35.691206084897516,1.6994847968986215,5.498825582588105
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,12.204865528874414,5.94645243951177,44.42450372016752,26.991017390596827,5.588243474093577,6.622927170564793
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,11.379228879926023,8.008429673807449,40.38610659420523,21.808590078654106,14.608781935375298,8.080031561086285
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,1.4589003766002488,7.008608550198929,23.64245356046832,34.64829472520116,12.864300661785009,8.206764414848474
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,5.206581933052526,8.074883550046454,42.05135576485664,42.507676802520145,9.364272114352625,6.465227979289276
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,9.909198053425406,6.153734288540088,34.325276235062034,43.796740272202655,10.10752086321748,6.06254091463485
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,9.283843402914517,8.182346220464382,35.62160095846005,32.69640562369943,13.948693539837189,7.853477690127127
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,4.385762615272676,7.582203874045677,36.869354825338874,36.29906064437682,4.591219004221769,7.985632011031868
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,10.582773697432085,7.4342526640515425,48.74173849517136,27.775967711213582,13.251282596958514,8.537367070955394
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,5.454474821820106,6.044982288088383,39.25655610712323,23.23445533141504,4.411984875699435,5.961954975648798
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,10.86522511424308,6.000004798076978,33.31549596900928,35.1027205835518,12.83270201312507,6.885637105059001
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,10.429332018321446,5.27487083658114,28.888901973200014,39.39424963989984,1.0791592402287906,7.850616816061865
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,11.718268368076256,5.5583281941306035,26.07196584918716,47.64702218251129,3.7314566205705937,7.624399708494525
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,14.81438775809186,8.65265178924011,36.874514726697015,42.82132746823407,9.077924925819522,6.592249642604947
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,3.88558760332256,5.7844119115970525,32.498536506358576,23.371961861259862,11.913019818697446,7.746392711407563
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,12.777993705322677,7.8210150120254465,47.848512554397495,36.90257525085259,6.186824418403818,6.528418630352379
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,10.548119283369795,8.106807779988918,28.234825562590785,24.36575756259152,6.787056073346302,8.856390975773834
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,3.7204303756678283,7.954129456796096,24.389774764912715,44.20045643123899,10.346317583958053,8.578246748203881
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,5.5374933724838815,6.87013066436966,40.87633721816094,38.06932783265297,1.856491484589809,7.70843494041487
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,4.292978341318448,7.744165100982443,34.2130309863843,45.70464688317777,4.263000632417745,5.046311534858106
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,11.429224834468656,8.727131393402349,20.67218600540539,36.88229775590651,7.805302258232898,7.252549003127246
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,14.262884485752739,6.375871945868061,47.956992894226545,21.9468791775966,4.358927876632609,8.799976453278124
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,3.357238561818765,7.370038159666196,46.244509697231166,23.599943149405537,10.48114734947502,8.030616425890223
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,12.455757884759123,5.758684140430025,21.261787435308918,32.5799648054536,13.079996352872364,7.102920773447376
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,6.695320392502276,6.947592146594662,22.510773829424714,38.90422792268025,2.4673476804324084,8.112714321125406
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,1.1347913707160813,6.346425216714997,48.936516054962695,25.534773954916894,1.0810786026664403,7.6842800233224775
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.7080190931033539,7.747752277165132,30.374233293518415,28.463124104846045,6.996293207963406,8.42111837857055
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,2.7324837359250536,6.8938424405501095,31.734153258965684,24.15917856807393,8.754082791729719,8.908078957586142
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.6277783042939,5.966547112427506,27.176982083106132,43.27075162620897,10.568155361470682,6.694929361752028
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,3.5751361618773156,7.765453808350644,30.651899887606216,46.517191920376774,10.645809623130845,7.374935247590104
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,12.243666602388528,6.2111378295084165,20.59032978143623,26.084290075465308,11.842173581680358,7.64705936392763
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,12.842445540861736,7.792414147265444,28.019045818664345,29.435426889668115,4.244025248759089,5.350043999988314
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,9.933747176970915,6.813287450160554,43.94388199420166,47.62188650902691,7.882495984295678,6.137796061412935
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,11.132076258878916,6.757718097854253,32.616087514979476,38.39145838412847,1.6159619189446301,5.825045371487985
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.236747278842661,8.908102521661197,30.35900697205959,39.82642242290745,14.84655802536208,5.496984569822068
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,11.512114863300487,8.627558115158417,46.22846057538247,45.06506714131088,3.8302640835357136,8.527073959572208
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,11.482391219160522,5.72958557611298,26.42678397540783,45.08293153773658,1.6080105711994739,5.859589978776198
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,11.675091951857661,7.898325195685314,30.027702334803344,45.24317147999234,12.829690924938403,5.758761283625411
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,14.074618868201187,5.581054470338137,21.11709801326823,40.08365710902818,2.4094260523939237,5.747958588400802
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,11.277472813703824,5.96831386074161,39.56958962553849,22.43546761770934,6.371320405502428,7.869611578776082
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,14.288879435506269,5.718049569345796,41.98582215215547,42.63367153380775,14.141994566365462,6.8911645761658935
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,1.3540437615232475,7.064655609220722,25.52177771584326,30.019687334758373,2.1910366250094273,8.523171171416202
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,9.087374727820105,7.959722002120142,40.25259636103382,38.509573006679105,8.064234852076678,6.230682823978311
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,13.735508733617774,5.0610327509179225,45.600576144598065,30.89988764335021,13.943625631667304,7.599063000603533
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,7.41002468691707,8.222701458648437,30.859365142091065,31.69431922366645,1.7263071054000478,7.025267841557481
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,1.1174696084827194,7.558726509544133,27.583116758578882,29.132801378358003,6.4572168188932775,7.2475755429897015
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,7.163721189381299,8.749486547814444,21.53970885634349,44.28385952870026,9.441976724599648,6.110084782196942
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,3.888160524863343,6.934259065094096,25.789580494070975,42.32367336582442,7.995668292488554,7.357099860178737
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,7.271784821277798,5.499679383170239,22.243703806893215,31.976518798170623,3.1005112649234543,6.7428293258309075
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,1.6663540888467494,8.547997436200253,22.602750642888395,45.800263209322296,9.189433184468555,7.313152159169487
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,14.103285093232884,8.954898196463127,45.17485447174859,31.38532833009502,5.819232300886745,6.322811502381189
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,5.512950131572526,5.312695813786476,25.900799025252454,33.225263758559265,7.269126414433738,5.351281956715058
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,9.133269511775207,5.5698032331146745,35.87406171790068,46.11899635793422,13.257018274188788,8.336716483536273
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,8.419482194081446,8.576737861201208,48.19663021932618,25.69325169641599,6.202339096079644,8.322139436950813
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,5.883811661839254,8.46954522987075,23.52797743142757,47.94578747554219,14.410054717069674,5.869787368700141
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,6.354486214893191,6.971032543883935,43.09189988544105,26.459616397903616,4.392790054348396,5.049148456995551
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,11.888184226088622,8.764021736650943,32.34713775796181,25.352901209479818,6.372800579143661,8.426997694146998
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,11.020875160685097,8.036299379089574,21.79263050287108,20.03100521747776,12.741690255502919,6.412804780729017
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,12.886076759663359,7.81482329771049,19.398433579818782,38.46851208626694,1.6467976763867276,6.287331955086244
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,10.145441617420254,7.184381581396753,45.100520810697304,35.050914483520664,1.7734491430591444,6.521272672441382
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,14.794815436994218,5.196951608943594,41.77118763144938,35.482291711101226,7.074708035668474,5.627012686225083
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,6.3316347295155015,8.031595934002423,32.36052440126132,19.177957066318747,13.718463933044097,8.63616815787612
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,13.203855034088575,5.236037639468304,24.191135223469853,30.00240743878218,8.04818068781006,7.425630654790822
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,6.50108003897416,8.779106793115883,48.534448981218716,35.41229643876675,2.1048244090430117,6.282724291552558
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,8.973956102458576,5.877437959069386,19.977226577987427,41.43233509298399,10.522047746711838,5.6306963585709235
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,3.7543927121394702,5.220622879184255,36.84855118337633,23.542014537020723,7.788945975351817,8.56102356514591
0.0,7.0,2.5,5.0,AAV2,ELU,AAVA3,14.950591419650145,7.288483308538801,44.746149684578185,38.23068231685861,8.711072432541403,7.884074364113189
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,9.511695479809175,8.391234958463269,45.20457007846573,39.26675324737627,13.462285196419643,8.501926907304087
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,7.857580383735435,6.888777164836921,37.28072907966521,32.62450520332436,3.0547903966271224,7.1801733155263
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,14.62230387500042,6.593957462902923,46.15450767933067,30.5943966037171,7.161651360629789,6.1596325435183985
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,13.354840790800273,6.932449132864158,34.902266203113506,47.34251159294014,11.785841460817064,6.397738180492155
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,12.439620247126344,8.66246280184282,34.86145246162753,31.10192651797098,12.824049516702155,7.201097934043011
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,3.1785760452429144,5.258165836193962,31.759140905548204,49.586983966291285,13.755862006591629,8.646250096688682
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,14.1447991465219,5.862662508734575,37.25450823008596,31.337473351677623,3.110258736867417,5.517240282792889
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,4.3087122252545385,6.321736763937574,25.68164669964799,31.06064320522767,6.742661924167919,8.960709481143006
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,13.247467775426266,5.422444089192462,22.14828152593607,30.882093760134545,6.316322054969137,5.795927366998565
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,8.012456786390466,7.822500992748587,49.63305727041753,26.042654278247042,13.904246049947872,6.968389928012498
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,11.236870912467456,5.1195748752645525,38.0013552934492,29.242823734337513,9.084039039552923,6.567063234917743
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,4.910846514533825,6.743154116426324,36.46062130142509,39.59859944546341,6.939181819074091,6.624459153262983
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,4.326928413604266,8.44370763281293,27.342258066862406,33.22097982956379,1.4352799613135723,5.667055299887084
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,14.862878974532007,6.640382035911071,37.29974842962348,24.502766450053905,7.648101414030468,5.251494469720999
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,7.614439004691368,5.640586374484672,29.750663271834657,46.95516117584802,9.402675989196416,5.985119048288241
0.0,7.0,2.5,20.0,AAV2,ELU,AAVA3,14.626767941106083,5.942581376033623,21.4225739864444,25.328922804938824,9.337884182433744,6.196688070930524
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,3.6243016351039703,8.424393764303467,21.991999379251403,25.06019963856965,2.606028704041144,8.704247007024982
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,10.672987054074675,5.61937296305622,49.89364919670393,30.12100538787057,12.300587845052812,5.382968481477542
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,8.943133420812632,7.512590084232001,38.34153231884274,26.312754981732727,7.309383962758894,8.000139594199444
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,13.596079584128438,7.184580523579594,45.7321874435508,42.4631666970415,14.012655343013058,5.457635384852864
0.0,7.0,2.5,30.0,AAV2,ELU,AAVA3,3.6211043504121276,7.897323855195204,36.0844904608114,44.23792916480208,12.16093117670637,8.169160031519459
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,2.4164027454543984,7.115384641463956,22.685348416830973,31.44168689267382,8.866863393367389,7.732106307771444
0.0,7.0,2.5,10.0,AAV2,ELU,AAVA3,2.072421702541419,5.1132617791812836,42.94390581770263,19.35115562329568,13.563857595147041,7.706118125840449
0.0,7.0,2.5,25.0,AAV2,ELU,AAVA3,7.184931477434711,7.768961451603805,41.52976555386594,43.10235464871593,11.530211416438968,7.104530184000424
0.0,7.0,2.5,15.0,AAV2,ELU,AAVA3,8.830669260760263,6.411099969553122,47.00992672636562,44.78144080315799,8.508859024934429,6.3829668068813845
